id,segment,age,annual_inc,gender_cd,cntry_domi,job_desc,has_home_loan,has_cc,marital_sts
101835**,D,30,3066,M,Y,Doctor,0,1,Single
101836**,D,34,3619,F,W,Engineer,0,1,Single
101837**,C,34,14308,M,W,Engineer,0,1,Married
101838**,C,31,8984,F,W,HR,0,1,Div
101839**,B,52,16830,F,Z,IT,0,1,Div
101840**,C,24,7470,M,W,Business owner,0,1,Married
101841**,C,20,10199,M,W,HR,0,1,Married
101842**,D,63,3052,F,W,Business owner,0,1,Single
101843**,C,15,0,M,W,Student,0,0,Single
101844**,B,41,19277,M,W,Business owner,0,1,Married
101845**,D,47,3212,F,W,HR,0,1,Married
101846**,C,50,8055,F,W,Business owner,0,1,Married
101847**,C,38,7145,M,W,HR,1,1,Married
101848**,B,57,13756,F,Z,Doctor,0,1,Married
101849**,C,38,5899,M,W,IT,0,1,Single
101850**,C,30,9645,F,W,HR,0,1,Married
101851**,D,44,2827,F,W,IT,0,0,Married
101852**,E,9,0,F,W,Student,0,0,Single
101853**,D,27,3065,F,W,HR,0,1,Married
101854**,C,10,0,F,W,Student,0,0,Single
101855**,D,87,2409,M,W,Retired,0,0,Single
101856**,D,51,3082,F,W,Marketing,1,0,Married
101857**,C,30,6311,F,W,HR,0,1,Married
101858**,C,11,0,M,Y,Student,0,0,Single
101859**,D,21,5318,M,W,IT,0,0,Married
101860**,C,29,13836,M,W,Business owner,1,1,Married
101861**,D,41,2515,M,W,Lawyer,0,0,Div
101862**,D,30,2783,F,W,Teacher,0,0,Single
101863**,C,34,6267,F,W,HR,0,1,Married
101864**,C,16,0,F,W,Student,0,0,Single
101865**,C,27,11186,M,W,Doctor,0,1,Married
101866**,D,55,3173,F,Y,Marketing,0,1,Married
101867**,D,49,2262,M,W,HR,0,0,Married
101868**,D,8,0,M,Y,Student,0,0,Single
101869**,C,29,7398,F,Y,Marketing,0,1,Married
101870**,C,48,7458,M,Y,Engineer,0,1,Married
101871**,C,36,9046,M,W,Marketing,1,1,Married
101872**,D,17,0,F,W,Student,0,0,Single
101873**,E,89,0,F,W,Retired,0,0,Married
101874**,D,10,0,F,W,Student,0,0,Single
101875**,C,19,0,M,W,Unemployed,0,0,Single
101876**,C,30,8819,F,W,Accountant,0,1,Married
101877**,C,33,8986,F,Y,HR,0,1,Married
101878**,C,24,9600,F,W,Engineer,0,1,Div
101879**,E,59,0,F,W,Home maker,0,0,Married
101880**,B,56,13697,F,W,Lawyer,1,1,Div
101881**,C,37,10338,M,Y,IT,1,1,Married
101882**,D,43,2779,M,W,Teacher,0,0,Div
101883**,E,45,0,F,W,Unemployed,0,0,Single
101884**,D,38,3743,F,Y,IT,1,1,Married
101885**,B,62,23869,M,Y,Business owner,1,0,Married
101886**,A,53,21323,M,Q,Doctor,0,1,Div
101887**,C,29,8457,M,W,Business owner,0,1,Married
101888**,C,11,0,M,W,Student,0,0,Single
101889**,C,29,8019,F,Y,HR,0,1,Single
101890**,B,64,23630,F,W,IT,1,1,Single
101891**,C,22,7915,M,W,IT,0,1,Married
101892**,B,49,11225,M,Y,Lawyer,1,1,Married
101893**,C,30,7967,F,W,Marketing,0,1,Single
101894**,D,45,2889,F,W,Engineer,1,0,Married
101895**,C,32,8734,M,W,Accountant,0,1,Married
101896**,B,52,14309,F,Y,Lawyer,1,1,Married
101897**,C,33,14915,M,W,Business owner,0,0,Married
101898**,C,19,0,F,W,Home maker,0,0,Single
101899**,C,25,9883,F,W,Business owner,1,1,Married
101900**,C,31,11224,F,Y,Business owner,0,1,Div
101901**,C,15,0,M,W,Student,0,0,Single
101902**,D,55,2344,M,W,Business owner,1,0,Married
101903**,C,43,9870,F,W,IT,0,1,Married
101904**,D,53,2180,F,W,Engineer,0,0,Single
101905**,C,35,13120,F,W,Business owner,0,1,Married
101906**,C,25,12679,F,W,HR,0,1,Married
101907**,C,4,0,F,W,Student,0,0,Single
101908**,C,38,16373,M,W,Engineer,0,1,Single
101909**,C,45,15492,M,W,IT,1,1,Married
101910**,D,68,3250,F,Y,Teacher,0,1,Married
101911**,C,16,0,M,W,Student,0,0,Single
101912**,C,23,8376,F,W,HR,0,1,Married
101913**,C,28,14018,F,W,Engineer,0,1,Married
101914**,D,56,3355,F,W,Engineer,0,1,Single
101915**,C,54,10359,M,W,Accountant,0,1,Married
101916**,D,58,2320,M,Y,Engineer,1,0,Single
101917**,C,20,6933,M,W,IT,0,1,Single
101918**,C,24,14641,M,W,HR,0,1,Married
101919**,B,37,10906,M,W,Business owner,0,1,Married
101920**,D,43,2352,F,W,Teacher,0,0,Div
101921**,E,58,0,F,W,Unemployed,0,0,Div
101922**,C,42,6343,F,W,HR,0,1,Married
101923**,C,28,8742,F,Y,HR,1,1,Married
101924**,C,25,9092,M,W,Teacher,0,1,Div
101925**,D,4,0,F,W,Student,0,0,Single
101926**,D,60,3855,F,Y,HR,0,1,Div
101927**,D,20,2565,M,Y,HR,0,0,Single
101928**,C,30,13341,M,Y,Lawyer,0,1,Married
101929**,E,76,0,F,W,Retired,0,0,Married
101930**,C,28,9897,F,W,Engineer,0,1,Married
101931**,C,14,0,M,W,Student,0,0,Single
101932**,C,33,12203,M,W,Business owner,0,1,Married
101933**,E,64,0,M,Y,Unemployed,0,0,Single
101934**,E,65,0,M,W,Unemployed,0,0,Married
101935**,C,26,16590,F,Y,Doctor,0,1,Div
101936**,E,40,0,M,W,Unemployed,0,0,Married
101937**,B,53,20513,F,X,IT,0,1,Single
101938**,D,63,2629,F,W,HR,0,0,Married
101939**,A,51,33635,M,W,Business owner,0,1,Married
101940**,C,26,9942,M,W,Marketing,0,1,Married
101941**,C,13,0,F,W,Student,0,0,Single
101942**,B,58,24714,F,Y,Engineer,0,1,Div
101943**,A,55,32876,M,W,Business owner,0,1,Married
101944**,C,15,0,M,W,Student,0,0,Single
101945**,C,38,7014,M,W,Business owner,0,1,Married
101946**,C,29,9431,M,W,IT,0,1,Married
101947**,C,13,0,M,Y,Student,0,0,Single
101948**,D,53,3128,F,W,HR,0,1,Married
101949**,D,30,3946,F,W,HR,0,1,Single
101950**,C,34,9308,F,W,HR,0,1,Married
101951**,C,12,0,M,W,Student,0,0,Single
101952**,C,23,10313,M,W,Accountant,0,1,Single
101953**,C,32,8870,M,W,Lawyer,0,1,Married
101954**,D,34,3072,F,W,Teacher,0,1,Married
101955**,C,51,10411,F,W,Business owner,0,1,Married
101956**,C,13,0,F,W,Student,0,0,Single
101957**,C,24,7865,M,W,HR,0,1,Married
101958**,E,70,0,M,W,Unemployed,0,0,Single
101959**,A,47,34520,M,X,Accountant,0,1,Married
101960**,D,11,0,M,W,Student,0,0,Single
101961**,B,55,17578,M,W,Business owner,1,1,Married
101962**,C,30,11012,M,W,Doctor,0,1,Married
101963**,D,32,3808,F,W,Accountant,0,1,Married
101964**,C,44,6974,F,W,IT,0,1,Single
101965**,A,49,33635,F,Y,Business owner,0,1,Married
101966**,D,34,4086,M,Y,Doctor,0,0,Div
101967**,D,71,3518,F,W,HR,1,1,Married
101968**,D,20,2863,M,W,Engineer,0,0,Married
101969**,C,20,10173,M,Y,HR,0,1,Married
101970**,D,23,3870,M,W,HR,0,1,Married
101971**,D,11,0,F,W,Student,0,0,Single
101972**,C,34,14503,M,W,Business owner,0,1,Married
101973**,D,58,2658,M,Y,Doctor,0,0,Married
101974**,C,20,7831,M,W,HR,0,1,Married
101975**,C,39,10852,F,Y,Business owner,0,1,Married
101976**,D,66,2491,F,W,Teacher,0,0,Single
101977**,C,32,12346,M,W,IT,1,1,Single
101978**,B,32,24563,F,Z,Doctor,0,1,Married
101979**,E,52,0,M,W,Unemployed,0,0,Married
101980**,A,59,22419,F,Z,Doctor,0,1,Married
101981**,C,38,8526,M,W,IT,0,1,Married
101982**,B,66,15952,F,W,IT,1,1,Married
101983**,B,62,19551,M,X,Lawyer,0,1,Married
101984**,D,57,2352,F,W,HR,1,0,Married
101985**,C,25,10928,F,Y,Engineer,0,1,Married
101986**,B,47,29601,M,W,Engineer,1,1,Married
101987**,B,55,12601,M,W,Doctor,1,1,Single
101988**,D,28,2524,M,W,Lawyer,0,0,Single
101989**,C,22,9314,F,Y,IT,0,1,Married
101990**,D,53,4446,F,W,HR,0,1,Married
101991**,C,28,13510,F,W,IT,0,1,Div
101992**,A,52,47086,M,Z,Accountant,0,1,Div
101993**,B,54,14390,M,Y,Doctor,0,1,Married
101994**,D,51,2894,M,W,Marketing,0,0,Div
101995**,C,32,9339,F,Y,Accountant,0,1,Married
101996**,D,20,4100,F,W,HR,0,1,Single
101997**,A,65,35431,F,Y,Accountant,0,1,Married
101998**,A,62,45396,M,Q,Business owner,0,1,Div
101999**,B,62,13826,F,W,Doctor,0,1,Married
102000**,C,44,9539,F,W,Business owner,0,1,Married
102001**,B,53,12822,F,X,Doctor,0,1,Married
102002**,D,42,2757,F,Y,HR,0,0,Married
102003**,B,46,20587,M,W,Business owner,0,1,Single
102004**,C,31,6465,M,Y,Teacher,1,1,Married
102005**,B,61,12070,M,Z,Business owner,0,1,Married
102006**,D,60,2697,F,W,Engineer,0,0,Married
102007**,B,38,13790,M,W,Lawyer,0,1,Div
102008**,C,34,10232,M,W,Doctor,1,1,Married
102009**,C,25,17789,F,W,Business owner,1,1,Div
102010**,B,45,14942,M,Y,Business owner,0,1,Married
102011**,A,61,29680,M,W,Accountant,1,1,Married
102012**,E,7,0,M,W,Student,0,0,Single
102013**,C,33,11584,M,W,Accountant,0,1,Married
102014**,D,25,2577,M,W,Accountant,0,0,Married
102015**,B,46,17965,M,Y,Accountant,0,1,Married
102016**,B,56,15510,M,Y,Accountant,0,1,Div
102017**,C,19,0,M,W,Unemployed,0,0,Single
102018**,C,33,7154,M,W,Teacher,0,1,Single
102019**,E,84,0,F,W,Retired,0,0,Married
102020**,C,29,8917,M,Y,Accountant,1,1,Div
102021**,D,26,2600,M,W,Business owner,0,0,Single
102022**,A,50,50285,M,X,Lawyer,0,1,Div
102023**,C,27,9548,F,W,Accountant,0,0,Married
102024**,C,20,7647,F,Y,HR,0,1,Single
102025**,C,35,7369,M,W,Marketing,0,1,Married
102026**,E,12,0,F,W,Student,0,0,Single
102027**,E,56,0,F,W,Unemployed,0,0,Single
102028**,D,31,6467,M,W,Doctor,0,1,Married
102029**,D,67,4229,F,W,Business owner,0,1,Married
102030**,D,44,2674,F,W,HR,0,0,Married
102031**,C,30,5968,M,Y,Engineer,0,1,Married
102032**,C,41,8353,F,W,HR,1,1,Married
102033**,B,37,11041,F,Y,Lawyer,0,1,Married
102034**,B,31,14701,M,W,Lawyer,0,1,Single
102035**,D,42,2738,F,Y,IT,0,0,Married
102036**,C,31,8025,M,Y,Business owner,0,1,Single
102037**,D,51,3903,F,W,Teacher,0,1,Married
102038**,C,16,0,F,W,Student,0,0,Single
102039**,D,11,0,M,W,Student,0,0,Single
102040**,A,55,21416,M,Y,IT,0,1,Single
102041**,C,17,0,F,Y,Student,0,0,Single
102042**,D,65,3769,F,W,Engineer,0,1,Married
102043**,C,34,10828,F,W,Business owner,0,1,Married
102044**,B,59,18411,F,X,Business owner,0,1,Married
102045**,C,27,8924,F,W,IT,0,1,Married
102046**,D,24,2145,M,W,Engineer,0,0,Married
102047**,C,43,11171,M,W,Business owner,1,1,Married
102048**,C,33,9219,F,Y,Accountant,0,1,Married
102049**,D,64,2320,F,W,HR,0,0,Div
102050**,E,62,0,M,Y,Unemployed,0,0,Single
102051**,D,22,3394,F,W,IT,0,1,Married
102052**,D,55,3006,M,W,IT,1,1,Single
102053**,B,61,13100,M,X,Business owner,0,1,Div
102054**,A,54,50802,M,W,Lawyer,0,1,Married
102055**,C,17,0,F,W,Student,0,0,Single
102056**,D,43,2889,M,W,IT,1,0,Married
102057**,E,70,0,F,W,Unemployed,0,0,Married
102058**,D,30,3175,M,W,HR,0,1,Married
102059**,C,39,11708,M,W,Doctor,0,1,Married
102060**,C,33,9197,M,W,Marketing,1,1,Married
102061**,E,10,0,M,Y,Student,0,0,Single
102062**,D,24,4286,M,Y,Marketing,0,0,Married
102063**,C,28,14069,M,W,IT,0,1,Married
102064**,D,33,2551,M,W,Marketing,0,0,Single
102065**,C,41,8241,M,W,IT,0,0,Married
102066**,C,35,7462,M,W,IT,0,1,Div
102067**,D,77,2382,F,Y,Retired,1,0,Married
102068**,B,51,14405,F,X,Business owner,0,1,Married
102069**,E,85,0,F,W,Retired,0,0,Single
102070**,D,35,3482,F,W,HR,0,1,Married
102071**,E,56,0,F,W,Home maker,0,0,Div
102072**,D,45,3220,F,W,Marketing,1,1,Married
102073**,D,26,2862,M,W,Accountant,1,0,Married
102074**,D,59,2744,F,W,HR,0,0,Div
102075**,B,51,16626,M,X,IT,1,1,Married
102076**,B,41,11088,M,Z,Doctor,0,1,Married
102077**,A,46,47024,F,Z,Engineer,0,1,Div
102078**,E,10,0,F,W,Student,0,0,Single
102079**,D,28,2128,F,W,Engineer,1,0,Married
102080**,C,28,7354,F,W,Teacher,1,1,Married
102081**,C,14,0,M,W,Student,0,0,Single
102082**,C,49,13865,M,W,Business owner,1,1,Single
102083**,D,23,2165,F,W,Teacher,0,0,Married
102084**,C,37,6426,F,W,Marketing,0,0,Married
102085**,C,26,8445,F,W,HR,0,1,Married
102086**,C,33,10235,F,Y,Engineer,0,1,Married
102087**,C,39,9263,F,Y,Accountant,0,1,Single
102088**,D,43,2725,M,W,Teacher,0,0,Married
102089**,E,67,0,M,Y,Unemployed,0,0,Single
102090**,D,36,3155,F,W,HR,1,1,Single
102091**,D,35,2726,F,W,HR,0,0,Div
102092**,C,19,0,F,W,Unemployed,0,0,Single
102093**,C,17,0,F,W,Student,0,0,Single
102094**,D,46,3237,F,Y,Marketing,0,1,Married
102095**,D,45,2981,M,W,HR,0,0,Married
102096**,C,52,17209,F,W,Doctor,0,1,Married
102097**,A,55,31487,F,Q,Business owner,1,1,Married
102098**,D,28,2202,M,W,Accountant,1,0,Married
102099**,B,44,24104,M,Y,Lawyer,1,1,Married
102100**,C,21,14378,F,Y,Engineer,0,1,Married
102101**,D,22,2384,M,W,Engineer,0,0,Married
102102**,D,87,2671,M,W,Retired,1,0,Single
102103**,B,62,12182,F,W,Engineer,0,1,Married
102104**,C,30,7482,F,W,HR,0,1,Married
102105**,D,51,3214,M,W,Engineer,0,1,Married
102106**,D,5,0,M,W,Student,0,0,Single
102107**,D,35,2682,F,W,Teacher,1,0,Married
102108**,A,60,15734,M,W,Engineer,1,0,Married
102109**,D,28,2901,F,Y,HR,0,0,Married
102110**,D,8,0,F,W,Student,0,0,Single
102111**,C,32,8181,M,W,Marketing,0,1,Married
102112**,C,39,10148,M,Y,Lawyer,0,1,Div
102113**,E,55,0,F,Y,Home maker,0,0,Married
102114**,C,39,13919,M,Y,Doctor,0,1,Married
102115**,E,41,0,M,W,Unemployed,0,0,Married
102116**,D,72,3021,M,W,Lawyer,0,1,Single
102117**,B,51,11355,F,W,Lawyer,0,1,Married
102118**,D,8,0,F,Y,Student,0,0,Single
102119**,D,62,3867,M,W,Accountant,1,1,Married
102120**,B,50,13541,M,W,Lawyer,0,1,Married
102121**,D,20,2836,M,W,Business owner,0,0,Married
102122**,D,27,3909,F,W,Teacher,0,1,Married
102123**,D,24,4239,M,W,Teacher,0,1,Single
102124**,D,75,3504,F,W,Retired,0,0,Div
102125**,E,62,0,M,Y,Unemployed,0,0,Married
102126**,C,37,9838,F,W,HR,0,1,Married
102127**,D,51,2982,F,W,Teacher,0,0,Married
102128**,C,27,10302,M,W,Business owner,0,1,Married
102129**,D,73,2627,F,W,Business owner,0,0,Single
102130**,C,39,8747,F,W,Teacher,1,1,Married
102131**,C,21,10412,M,W,HR,0,1,Single
102132**,D,65,2440,F,Y,HR,1,0,Married
102133**,C,12,0,F,W,Student,0,0,Single
102134**,D,35,3060,F,W,Teacher,0,1,Married
102135**,D,48,3487,M,W,Lawyer,0,1,Married
102136**,D,7,0,F,W,Student,0,0,Single
102137**,C,43,6160,M,W,Teacher,1,1,Married
102138**,D,24,3167,M,W,Teacher,0,1,Married
102139**,D,55,2588,F,W,HR,0,0,Single
102140**,D,43,4471,F,W,Engineer,1,1,Married
102141**,C,30,10503,M,W,Doctor,0,1,Married
102142**,D,26,2986,F,W,Teacher,1,0,Single
102143**,D,52,2892,M,Y,Doctor,0,0,Single
102144**,D,29,2163,F,W,Marketing,0,0,Married
102145**,E,65,0,M,W,Unemployed,0,0,Single
102146**,B,31,15431,F,Z,Accountant,0,1,Married
102147**,C,29,7340,F,W,IT,0,1,Married
102148**,D,50,2899,F,Y,IT,1,0,Married
102149**,D,40,2216,M,W,HR,1,0,Married
102150**,C,31,8953,F,W,Business owner,0,1,Single
102151**,C,22,12374,M,W,HR,0,0,Married
102152**,D,23,2949,M,W,IT,0,0,Single
102153**,B,53,14078,F,Z,Doctor,0,1,Div
102154**,D,71,2606,F,W,HR,0,0,Div
102155**,C,22,10419,M,W,Teacher,0,1,Married
102156**,E,89,0,F,W,Retired,0,0,Single
102157**,C,24,9470,F,W,HR,0,1,Married
102158**,C,20,14256,F,Y,HR,0,1,Div
102159**,D,36,4380,F,Y,Teacher,0,1,Single
102160**,D,41,2189,F,W,HR,0,0,Married
102161**,D,55,5041,M,W,Accountant,0,1,Married
102162**,E,46,0,M,Y,Unemployed,0,0,Married
102163**,D,8,0,F,W,Student,0,0,Single
102164**,B,52,13457,M,Z,Engineer,1,1,Married
102165**,C,16,0,M,W,Student,0,0,Single
102166**,B,44,15939,F,W,Lawyer,0,1,Married
102167**,E,77,0,F,W,Retired,0,0,Married
102168**,C,34,10308,M,W,Lawyer,1,1,Single
102169**,E,17,0,M,Y,Student,0,0,Single
102170**,E,23,0,F,Y,Home maker,0,0,Single
102171**,B,43,14646,M,W,Lawyer,0,1,Single
102172**,D,65,3013,M,W,Accountant,0,1,Married
102173**,E,48,0,M,W,Unemployed,0,0,Single
102174**,C,34,15450,M,W,Business owner,0,1,Married
102175**,C,14,0,M,W,Student,0,0,Single
102176**,E,55,0,F,W,Unemployed,0,0,Married
102177**,D,41,2856,M,W,Marketing,0,0,Single
102178**,B,44,15661,M,W,Engineer,0,1,Single
102179**,C,33,8984,M,Y,Accountant,1,1,Married
102180**,B,38,10572,F,W,Business owner,0,1,Married
102181**,E,6,0,M,W,Student,0,0,Single
102182**,C,27,11436,M,Y,Business owner,0,1,Married
102183**,C,36,8500,M,W,IT,0,1,Married
102184**,D,52,3197,F,W,Teacher,0,1,Single
102185**,D,45,2606,F,Y,Accountant,0,0,Married
102186**,A,57,26732,M,Z,Lawyer,0,1,Married
102187**,B,54,17173,F,W,Doctor,0,1,Married
102188**,D,51,2870,M,W,Business owner,0,0,Married
102189**,D,33,6450,M,W,HR,0,0,Married
102190**,D,9,0,F,W,Student,0,0,Single
102191**,D,51,5186,F,W,IT,0,0,Single
102192**,D,47,2740,F,W,Marketing,0,0,Single
102193**,C,8,0,M,W,Student,0,0,Single
102194**,D,12,0,M,W,Student,0,0,Single
102195**,D,56,5036,M,Y,Business owner,0,1,Single
102196**,C,20,6132,M,Y,Accountant,0,1,Married
102197**,D,35,3321,F,W,Teacher,0,1,Married
102198**,C,26,6028,F,Y,Accountant,0,1,Div
102199**,B,46,12554,F,W,Doctor,0,1,Married
102200**,C,26,9853,M,W,Marketing,0,1,Married
102201**,D,51,2411,M,W,HR,0,0,Single
102202**,C,38,7676,F,Y,Marketing,0,1,Married
102203**,C,28,13734,F,Y,Engineer,1,1,Married
102204**,C,19,0,M,W,Unemployed,0,0,Single
102205**,A,49,29200,F,Y,Lawyer,0,1,Married
102206**,D,16,0,F,W,Student,0,0,Single
102207**,B,39,9750,F,W,HR,0,0,Married
102208**,D,21,2133,M,Y,Business owner,0,0,Single
102209**,D,20,3268,M,W,Teacher,0,1,Married
102210**,D,62,3934,M,W,Business owner,1,1,Div
102211**,C,34,8600,F,W,Engineer,1,1,Married
102212**,C,38,7321,F,Y,Engineer,1,0,Single
102213**,B,52,13181,M,W,IT,0,1,Div
102214**,C,36,8262,M,W,Doctor,0,1,Married
102215**,D,19,0,M,W,Unemployed,0,0,Single
102216**,A,55,47142,M,Y,Doctor,1,1,Div
102217**,D,9,0,F,Y,Student,0,0,Single
102218**,C,24,7064,F,W,Engineer,0,1,Married
102219**,B,50,17319,M,W,IT,0,1,Single
102220**,D,69,3868,F,W,Engineer,0,1,Married
102221**,B,55,18102,F,W,Doctor,0,1,Married
102222**,D,47,3393,F,W,Teacher,0,1,Married
102223**,C,4,0,F,W,Student,0,0,Single
102224**,C,47,6982,M,W,Marketing,0,1,Married
102225**,C,25,8491,M,W,IT,0,1,Married
102226**,C,36,13476,F,W,Lawyer,0,1,Div
102227**,A,51,66248,F,W,Accountant,1,1,Married
102228**,B,44,16301,M,W,Lawyer,0,1,Married
102229**,D,46,3072,F,W,HR,0,1,Div
102230**,D,51,3400,M,W,Doctor,0,1,Div
102231**,D,48,3462,M,W,Engineer,1,1,Married
102232**,C,29,10391,F,W,Engineer,0,1,Div
102233**,D,54,3770,F,Y,Engineer,0,1,Div
102234**,B,46,11294,M,X,IT,0,1,Married
102235**,A,52,23387,M,Z,Lawyer,0,1,Married
102236**,E,31,0,F,W,Home maker,0,0,Div
102237**,E,11,0,F,W,Student,0,0,Single
102238**,B,37,16230,M,X,Accountant,0,1,Married
102239**,C,38,7669,F,W,HR,0,1,Div
102240**,C,40,7368,M,W,Business owner,0,0,Married
102241**,C,30,6951,F,W,IT,0,1,Single
102242**,B,55,17876,F,X,Business owner,0,1,Div
102243**,B,38,21191,F,X,Doctor,0,1,Married
102244**,D,18,0,M,Y,HR,0,0,Single
102245**,C,8,0,M,W,Student,0,0,Single
102246**,B,57,12002,M,X,Lawyer,0,1,Single
102247**,D,22,4283,M,W,Accountant,0,1,Married
102248**,B,71,17509,M,W,Lawyer,0,1,Married
102249**,C,30,7507,M,W,Engineer,0,1,Married
102250**,C,31,10699,M,W,Business owner,0,1,Single
102251**,C,27,8833,M,W,Business owner,1,1,Married
102252**,D,46,2621,M,W,Teacher,0,0,Div
102253**,D,29,3048,F,W,Business owner,0,1,Single
102254**,C,38,7277,F,W,HR,1,1,Div
102255**,A,58,32859,F,X,Business owner,1,1,Married
102256**,A,55,16550,M,Y,Business owner,1,1,Married
102257**,C,22,9695,F,Y,Teacher,0,1,Married
102258**,C,28,10966,M,W,Engineer,0,1,Married
102259**,C,5,0,F,Y,Student,0,0,Single
102260**,C,33,7748,M,Y,Doctor,0,0,Single
102261**,B,57,15185,M,X,Accountant,0,1,Married
102262**,C,54,12269,M,W,Engineer,1,1,Married
102263**,D,47,2377,M,W,Lawyer,0,0,Single
102264**,C,28,9528,F,W,Business owner,0,0,Married
102265**,E,12,0,M,W,Student,0,0,Single
102266**,E,55,0,F,Y,Home maker,0,0,Married
102267**,D,60,4711,F,W,IT,1,1,Married
102268**,C,37,10506,F,W,Engineer,1,1,Married
102269**,D,58,2734,F,W,Business owner,0,0,Married
102270**,D,43,3704,F,W,Teacher,0,1,Single
102271**,D,26,2892,M,W,Business owner,1,0,Married
102272**,C,52,6137,M,W,Lawyer,0,1,Married
102273**,C,31,9197,M,W,Business owner,1,1,Married
102274**,D,31,2428,F,W,Teacher,0,0,Married
102275**,E,70,0,F,Y,Home maker,0,0,Married
102276**,B,46,11174,M,W,Lawyer,0,1,Married
102277**,C,35,14487,F,W,Lawyer,1,1,Single
102278**,D,35,2282,F,W,Teacher,0,0,Married
102279**,B,45,11202,M,W,IT,0,1,Married
102280**,E,59,0,M,W,Unemployed,0,0,Div
102281**,C,21,7648,M,W,Teacher,0,1,Married
102282**,E,7,0,F,W,Student,0,0,Single
102283**,E,33,0,F,W,Unemployed,0,0,Married
102284**,C,28,11827,F,W,Accountant,0,1,Single
102285**,C,33,10410,F,W,Doctor,0,0,Married
102286**,C,30,6231,F,Y,HR,0,1,Married
102287**,E,27,0,M,W,Unemployed,0,0,Married
102288**,C,26,13395,M,W,Accountant,0,1,Married
102289**,B,56,15562,F,W,Accountant,0,1,Div
102290**,B,46,22624,F,Z,Business owner,0,1,Married
102291**,D,24,3953,F,W,Engineer,0,1,Married
102292**,E,56,0,F,W,Unemployed,0,0,Married
102293**,E,40,0,M,W,Unemployed,0,0,Single
102294**,C,20,7705,M,Y,HR,0,1,Married
102295**,C,30,11209,F,W,Engineer,0,1,Div
102296**,C,24,5878,M,Y,HR,0,1,Married
102297**,D,48,3063,F,Y,Marketing,0,1,Married
102298**,C,17,0,F,W,Student,0,0,Single
102299**,D,70,4036,M,Y,IT,0,1,Married
102300**,D,13,0,M,W,Student,0,0,Single
102301**,C,37,7826,F,W,HR,0,1,Married
102302**,E,22,0,F,Y,Unemployed,0,0,Div
102303**,C,39,8149,F,W,Business owner,0,1,Div
102304**,E,70,0,M,W,Unemployed,0,0,Single
102305**,E,60,0,M,W,Unemployed,0,0,Married
102306**,D,41,2153,M,W,Teacher,0,0,Married
102307**,D,45,2747,F,W,Business owner,0,0,Div
102308**,C,19,0,F,W,Unemployed,0,0,Single
102309**,B,32,12973,M,W,Doctor,1,1,Div
102310**,C,25,7779,M,W,IT,0,1,Single
102311**,D,9,0,F,Y,Student,0,0,Single
102312**,C,60,7644,M,W,Lawyer,0,1,Single
102313**,D,42,3389,M,W,Lawyer,1,1,Married
102314**,C,41,9686,F,W,HR,0,1,Married
102315**,B,61,27014,M,W,Lawyer,0,1,Single
102316**,C,50,7569,M,W,Business owner,0,1,Div
102317**,C,28,13824,F,W,Business owner,0,1,Married
102318**,B,36,19840,M,X,Engineer,1,1,Div
102319**,E,54,0,F,W,Home maker,0,0,Married
102320**,C,41,7431,M,W,HR,1,0,Married
102321**,D,48,2376,M,Y,Engineer,1,0,Div
102322**,D,58,3942,F,Y,Teacher,0,1,Single
102323**,C,23,8055,F,W,Business owner,0,1,Married
102324**,E,43,0,M,W,Unemployed,0,0,Single
102325**,D,58,3717,F,W,HR,0,1,Married
102326**,C,38,6856,F,W,Engineer,0,1,Married
102327**,B,76,15761,F,X,Retired,0,1,Div
102328**,C,16,0,F,W,Student,0,0,Single
102329**,C,20,10125,M,Y,Teacher,0,0,Married
102330**,C,31,7782,M,Y,Lawyer,0,0,Married
102331**,B,49,18782,F,W,Engineer,1,1,Single
102332**,C,33,8093,F,Y,HR,0,1,Married
102333**,C,32,9258,M,W,IT,0,0,Married
102334**,A,58,22494,M,X,Accountant,0,1,Div
102335**,D,56,3238,F,Y,Marketing,1,0,Married
102336**,D,27,2566,M,W,Teacher,0,0,Single
102337**,D,81,3232,M,Y,Retired,0,1,Married
102338**,C,49,9194,F,Y,Marketing,0,1,Married
102339**,D,51,3567,F,W,HR,0,1,Married
102340**,C,25,7253,M,W,Business owner,0,1,Married
102341**,B,53,21942,F,W,Engineer,1,1,Married
102342**,D,6,0,M,W,Student,0,0,Single
102343**,D,29,3026,M,W,Teacher,1,1,Married
102344**,C,18,0,F,W,Business owner,0,0,Single
102345**,E,35,0,M,W,Unemployed,0,0,Single
102346**,E,72,0,F,Y,Home maker,0,0,Single
102347**,C,35,8659,M,W,Lawyer,0,1,Married
102348**,C,42,9083,F,W,IT,0,1,Married
102349**,C,29,10582,F,Y,Business owner,0,0,Married
